COMPANY;MES;ANO;DATA_PARCELA_1;PARCELA1;DATA_PARCELA_2;PARCELA_2;DATA_PARCELA_3;PARCELA_3
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;5;2019;15/06/19;0;25/06/19;14454,36;05/07/19;0
233d1fd377d0f2d62aa0cc0a9901149077bc4083d4e41c7b2f95b42a662db321;5;2019;15/06/19;0;25/06/19;19399,86;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;16135,47;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;18350,745;05/07/19;0
cebf4828a0e9fadd6fb829ebc919069a82eb7bb7589c6a0302dd350813d63d39;5;2019;15/06/19;0;25/06/19;12109,92;05/07/19;0
a8d11a09f77a6220f32a346234e8736f8a7bb6141a8f1cf07f8b6fdb31030425;5;2019;15/06/19;0;25/06/19;668523,27;05/07/19;0
06f8949a562ed73c3dc89e637148a5c3c5095cb037accaef1364521c962ffedb;5;2019;15/06/19;0;25/06/19;31457,3325;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;24120,6825;05/07/19;0
61c61504181d2e6c8bf66ab9fcb25fdfb140c8d40e5e3f623bc817d4e0fc4b91;5;2019;15/06/19;0;25/06/19;350966,0625;05/07/19;0
3dcb7ffbc2a750b828bf36a89aaf970bf009d5ade1073bfef7bceef2ecf46b82;5;2019;15/06/19;0;25/06/19;217202,0025;05/07/19;0
c79c53924117ec71ea389ce1de03f00495a5a67d45ed5ac5fc67744827464f1b;5;2019;15/06/19;0;25/06/19;54359,52;05/07/19;0
c738b8801ff6ef293c2e53f07c90d9b5e856c928b90fa42cbd92daed72471946;5;2019;15/06/19;0;25/06/19;252988,8975;05/07/19;0
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;5;2019;15/06/19;0;25/06/19;59964,705;05/07/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;5;2019;15/06/19;0;25/06/19;15411,5025;05/07/19;0
d61ea545dbca5e0e2056820c1e37ee00bb8a7d7bdf2009c645e5842fda8647be;5;2019;15/06/19;0;25/06/19;0;05/07/19;0
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;5;2019;15/06/19;4254,165;25/06/19;4254,165;05/07/19;4254,1575
72f216d3729ab95bac50f075f1447d1eb03c0f9d12350a11131bb7ce4b55a555;5;2019;15/06/19;0;25/06/19;81496,0425;05/07/19;0
edd1089cd0dfdc89dc520b3f2699b03392a0e8ce06e99ef2988c7dbe81436f6e;5;2019;15/06/19;46509,6975;25/06/19;46509,6975;05/07/19;46509,69
fd381d894fc086bfddb39831b03e5d7429c271b67da827edfa28a3fdd94f2ae9;5;2019;15/06/19;29967,525;25/06/19;29967,525;05/07/19;29967,5175
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;5;2019;15/06/19;0;25/06/19;1030,0125;05/07/19;0
2e2eda81b59ddb85ac6689cc7b89415a09201455f1f62afe55fb494b58882232;5;2019;15/06/19;183531,6675;25/06/19;183531,6675;05/07/19;183531,675
9982344b22000dcfc97cdc33c3c0039d286be0a47ffbbac10a49778b73a0d071;5;2019;15/06/19;21364,005;25/06/19;21364,005;05/07/19;21364,005
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;5;2019;15/06/19;0;25/06/19;574344,105;05/07/19;0
659b322adda32e456e051f1d89aadb893f21ee7822701e5e0cc872d833c6da96;5;2019;15/06/19;0;25/06/19;9877,635;05/07/19;0
01168cab89ceaf5ecd0e6b9aca711a04e259076b6cf1c3655063166a7f27b6a0;5;2019;15/06/19;0;25/06/19;137752,38;05/07/19;0
c872bd2dc895b7c6805acc5ecc0abdb62e574f4dd56f397b6096f8efc0699db6;5;2019;15/06/19;14767,44;25/06/19;14767,44;05/07/19;14767,4325
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;5;2019;15/06/19;0;25/06/19;36808,335;05/07/19;0
b4b11c57c7ec0324ee2acd456592f8bbe254eb5d11521c76666a71a80e2c98e0;5;2019;15/06/19;0;25/06/19;55769,5725;05/07/19;0
f9cfe62241b0a57a1a97429fd7b5239a51a504eee98af5cb145aeb6fabe446d9;5;2019;15/06/19;33682,3275;25/06/19;33682,3275;05/07/19;33682,335
b6ff24d53c30e7381676dbb2e3d4cbe492739770507128797243995a630fe035;5;2019;15/06/19;305387,055;25/06/19;305387,055;05/07/19;305387,055
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;34084,1175;05/07/19;0
a255cabc2e42f0bce1cc1636bcdc938064a4b347194cdbb17004586d1124f3bd;5;2019;15/06/19;0;25/06/19;39817,9275;05/07/19;0
b903a20d204cc69d0875dfe63452afaec57ef0debda583e3406c6f7a0146dc14;5;2019;15/06/19;0;25/06/19;30341,4975;05/07/19;0
d4600a68a18eb94eb7becb7598a1d3f6f36eada58881fc6eb8249ad82186f047;5;2019;15/06/19;0;25/06/19;153515,745;05/07/19;0
e97c19287cf4f1a566446a72325dc8d51907d537cf1961f3ace747c82da38ade;5;2019;15/06/19;0;25/06/19;369235,95;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;28171,3725;05/07/19;0
719be77d544c78248ed775aa5d8bb1151a6183ff35015d5a123deb4e849dc5c7;5;2019;15/06/19;0;25/06/19;25857,9975;05/07/19;0
fcc0ed74056343fac863f959ebeeedab3fd4a07405b0145931a8106b412355b0;5;2019;15/06/19;0;25/06/19;140563,605;05/07/19;0
1691f36c91ffea1129900da7ea18abbe8b97204f6084723aac3657d9a735d658;5;2019;15/06/19;0;25/06/19;4553,31;05/07/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;5;2019;15/06/19;0;25/06/19;47379,615;05/07/19;0
1a87e80bd8a7cc465bb011fad11ae51991bf0bd23102c4992c5156c78cf57ccb;5;2019;15/06/19;0;25/06/19;1775238,84;05/07/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;5;2019;15/06/19;0;25/06/19;2340868,4025;05/07/19;0
a200243480bba58b5829832c266f8d9657994468d5a9bf4513a43789b4cd3422;5;2019;15/06/19;394743,5625;25/06/19;394743,5625;05/07/19;394743,555
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;5;2019;15/06/19;0;25/06/19;7227,66;05/07/19;0
0f96e946bf2ea26ddbcda3cc19aa52fecbe9d08c518d6649289e2c95b47f4c52;5;2019;15/06/19;0;25/06/19;2592,9075;05/07/19;0
a5da86a7a614ef3bb5f560f59d230c0a10686c1cc9ff1610518b7f1941592b7f;5;2019;15/06/19;0;25/06/19;564594,6525;05/07/19;0
a6f19f04c004ac29a20c904e1306f5fa7829c683b608c11d749c90ed9f236419;5;2019;15/06/19;0;25/06/19;762808,935;05/07/19;0
5945b2b53291bc3261dd86b14aa9b3562d72b087fd5c9d1ad8ec48b75f86481d;5;2019;15/06/19;0;25/06/19;1396462,005;05/07/19;0
3867c1e887f0e47ba506a2118ec2e5004df8fea2e785c6fd66f620751c2f8bc3;5;2019;15/06/19;38240,0025;25/06/19;38240,0025;05/07/19;38240,01
9178cd328017f45c4370796842eb9d8ec3e3ed74e13a152ad9a3919bbc2ad784;5;2019;15/06/19;8437,5825;25/06/19;8437,5825;05/07/19;8437,5825
a467d2cb1c184c0a871aeef33455a61daa855233fd4a2b102a6b5acbebae4d5a;5;2019;15/06/19;0;25/06/19;50518,0575;05/07/19;0
61f35ffc7f1e1fe7ab15b576a008da59bcf82bb0c2940ab9ccf8f5b18d29873d;5;2019;15/06/19;0;25/06/19;116247,1725;05/07/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;5;2019;15/06/19;0;25/06/19;1723,92;05/07/19;0
615c418ee45134270af9566b7eb4274cb44b1248acff1e8446d7370ab9425481;5;2019;15/06/19;0;25/06/19;287889,93;05/07/19;0
0c8dc5cabccd367552341f7699add336791dafca08e8334dd7245d054cd4355b;5;2019;15/06/19;25939,44;25/06/19;25939,44;05/07/19;25939,4325
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;4875,0075;25/06/19;4875,0075;05/07/19;4875
7b7349a230cd1c56a597633d506f2f5c68bbc6a8edf159e197e43045a06dff27;5;2019;15/06/19;0;25/06/19;6794,0625;05/07/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;5;2019;15/06/19;0;25/06/19;674957,3475;05/07/19;0
86bb5ba0b4dcb6cdb3fa4735d0768c6876cdb5750fda5fefbdccf9ed9e91119f;5;2019;15/06/19;9360,15;25/06/19;9360,15;05/07/19;9360,15
302217df3f84d05808dafe9fe75306da7066e9377af360b93041006b7b90a724;5;2019;15/06/19;0;25/06/19;94760,9775;05/07/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;5;2019;15/06/19;0;25/06/19;11806,845;05/07/19;0
a4c402e0a0e3dfceceac541b7b20e3ce5ca48b81036825c611df810e4b184516;5;2019;15/06/19;0;25/06/19;559920,75;05/07/19;0
9d2aa16f9838abe7378179b5b98e784ed791e09283ec149217a7258f956b2770;5;2019;15/06/19;0;25/06/19;236163,48;05/07/19;0
8ef1c0721505ef16f6608a4352842edefbc4241f717085c215e6bd09737509b1;5;2019;15/06/19;0;25/06/19;627530,79;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;10799,115;05/07/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;5;2019;15/06/19;0;25/06/19;17832,975;05/07/19;0
4922128e8028734fd986c13f2b7462f7a67d6751adfab811c905821a51b6c59f;5;2019;15/06/19;0;25/06/19;217075,7775;05/07/19;0
51d4d1034ab628e0e403aa8c0be09afce03d6d5d65042d2e0aeec6b3e146ddec;5;2019;15/06/19;0;25/06/19;14531,2275;05/07/19;0
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;5;2019;15/06/19;128843,9925;25/06/19;128843,9925;05/07/19;128843,9925
cb8798d47958a9b3b559044ea3a321c464895ab9656e802a542bd93eb172c794;5;2019;15/06/19;0;25/06/19;5106,15;05/07/19;0
1e6c2674c2fd0a385df86d5b8dce5210ef6d81029511e9924d3ce4ba7255f570;5;2019;15/06/19;0;25/06/19;118674,045;05/07/19;0
2c92c75475931af9f18d26afafc7122da433432ffa334531cb88f40f3dd875da;5;2019;15/06/19;0;25/06/19;311039,1525;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;53621,415;05/07/19;0
45ac39e1a39ddd2bed9be802bc751e79d126ca2d5603e4e127853b9935630450;5;2019;15/06/19;33895,545;25/06/19;33895,545;05/07/19;33895,5375
ac2eef062ad563468b9982ffdfbac49dcecd59cced7886cf7ecd3c2bf1b90e63;5;2019;15/06/19;7780,515;25/06/19;7780,515;05/07/19;7780,5225
8945ccff89f9a7e70b6cf653b0245b9f1576dd6712dda62651bb4d87e35ed6bc;5;2019;15/06/19;0;25/06/19;105236,9175;05/07/19;0
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;5;2019;15/06/19;0;25/06/19;267,255;05/07/19;0
7db6becc21dc8fd7912d1caa7edb8f2ada9fa794c3e9ba4f5a36b2e605df2151;5;2019;15/06/19;0;25/06/19;12806,1;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;15715,4325;05/07/19;0
68029c24fe42facb13764924eb9eb2788d997ff1c916640d65f94f4536aa2ea4;5;2019;15/06/19;0;25/06/19;67392,9225;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;12914,5725;05/07/19;0
1fe80c8dfe8051d2cbba66946d8d3f38fc70b6c7ac44211363f67f96ee983112;5;2019;15/06/19;0;25/06/19;17637,0825;05/07/19;0
491bb00e057e3c45bf3d4a3575a8e66f1e5ba48f51115a07c83b77ecfb77e10d;5;2019;15/06/19;31761,84;25/06/19;31761,84;05/07/19;31761,8325
99d9e716a8e98af8f140afa1c7884f8985ab75ccb79d3b61577f0f0ee04871e0;5;2019;15/06/19;0;25/06/19;134251,6425;05/07/19;0
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;5;2019;15/06/19;73771,035;25/06/19;73771,035;05/07/19;73771,0275
654e16633394f9d98a60151a6221cb49282d5b178a338c816bcf7ce3ed2e645d;5;2019;15/06/19;0;25/06/19;73851,8175;05/07/19;0
7b7ac860e214a4635068ef1295f6527abf15adbd9e1dcfd607e3b2c5b9d10d09;5;2019;15/06/19;15851,025;25/06/19;15851,025;05/07/19;15851,0175
bef150d5cfef95596f7243d9f1c66a205bf5eeca511461a76b83a2c242069235;5;2019;15/06/19;0;25/06/19;191879,3775;05/07/19;0
2eb589ea2a9b682d8089ea02ae89e83abb50d6bf5915fda02da481a707f9fdee;5;2019;15/06/19;0;25/06/19;138741,9;05/07/19;0
0fa33f5fe1e69dbbf1f5ae7d4271c23d4cebd76b66da282db168cde82a0a68a7;5;2019;15/06/19;0;25/06/19;103512,84;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;16602,9075;05/07/19;0
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;5;2019;15/06/19;0;25/06/19;1250,1825;05/07/19;0
dda28030d2742c7f1c012ef02d149a8a89763a9811a8404b648bd02a23737ccd;5;2019;15/06/19;0;25/06/19;5134,845;05/07/19;0
7ae353f62c16f0ef9ad0b65bb6aa031fa27fbbc32d317a4adc137fbc691cf87e;5;2019;15/06/19;0;25/06/19;32420,1975;05/07/19;0
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;5;2019;15/06/19;0;25/06/19;68044,7175;05/07/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;5;2019;15/06/19;0;25/06/19;3435,3525;05/07/19;0
845d183f8f7f260efc1b1e7209c257dca861e2794f36dd92e81cd2e56c18ac39;5;2019;15/06/19;0;25/06/19;615818,265;05/07/19;0
85e739750a2ded64af5cff240ad9cfed7be57d190027e9b942ed5fb5dc1d4f0a;5;2019;15/06/19;0;25/06/19;7872,885;05/07/19;0
963925eedc550388fd69dbb2e1809113ae9ae3325ea8ddb9c8ef70b9a62267e9;5;2019;15/06/19;0;25/06/19;231641,565;05/07/19;0
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;5;2019;15/06/19;23046,54;25/06/19;23046,54;05/07/19;23046,54
7e0e496542d3d1478dbaad4d68d0d2b893fdaa543a46ceaa2f2ad7d90ab2bf4c;5;2019;15/06/19;5556,855;25/06/19;5556,855;05/07/19;5556,8625
eb894c055c058829739241ff1ad141bd9f60c3789c55881fbb6bdf031fbdf3ad;5;2019;15/06/19;7333,3275;25/06/19;7333,3275;05/07/19;7333,32
fde1d4640db25c634a26baf70376b7817765e0e53ee972e7d359a23e10ba00f7;5;2019;15/06/19;6782,52;25/06/19;6782,52;05/07/19;6782,5275
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;5;2019;15/06/19;0;25/06/19;472471,4925;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;6707946,9975;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;16424,7;05/07/19;0
b28ce0e3c5b6c6e8bb4d0c7bcd0897263fd76ed149a4b1f00387ea24080fb04b;5;2019;15/06/19;0;25/06/19;67830,6825;05/07/19;0
2dc699dff82c5e83df79c190ce2df315dad356af45994d7e77d973312a096155;5;2019;15/06/19;0;25/06/19;285275,415;05/07/19;0
af4ed271e23ce820f6cd9b9a0e13134abe96dfab6443359ac34ba3623ac792d4;5;2019;15/06/19;4178,4225;25/06/19;4178,4225;05/07/19;4178,4225
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;14688,255;05/07/19;0
a2ff02c6fa90fabd4b6bc0a51fbe50a5c1c1c4c8fc2e694b51a35ddd5d0a43a4;5;2019;15/06/19;0;25/06/19;13014,48;05/07/19;0
d45d95d69dd648a4a220f71533aaf03ddcb5fc47b5ab4b5bd17fc0fb142ff620;5;2019;15/06/19;0;25/06/19;72504,825;05/07/19;0
689c4ed068fcc90bfaca0797b92d5e6acaa9c6861f721debe5531fc224b5d974;5;2019;15/06/19;24428,9175;25/06/19;24428,9175;05/07/19;24428,925
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;5;2019;15/06/19;0;25/06/19;11603,6175;05/07/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;5;2019;15/06/19;0;25/06/19;36797,85;05/07/19;0
21627aaa6c69151d30ee733b54f604d0904aecd9eedea1e01f8e03c8f761d431;5;2019;15/06/19;0;25/06/19;147224,6325;05/07/19;0
31ecc78ec9aec3677689ef79ff30b9b95b19332804b42cab6a0ab9119545b206;5;2019;15/06/19;0;25/06/19;176669,1675;05/07/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;5;2019;15/06/19;0;25/06/19;8778,1125;05/07/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;5;2019;15/06/19;0;25/06/19;221908,965;05/07/19;0
0354dbbb9953ec7e387100a11fd5a133cb1a89861953cdfd87c5c94f4dcdb1b6;5;2019;15/06/19;16409,7;25/06/19;16409,7;05/07/19;16409,7
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;5;2019;15/06/19;0;25/06/19;7872354,8175;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;10527,45;05/07/19;0
4968c3e79bc52f5078d32673035d7e34f7af7cc21aaf7c85fe3ad649608b659a;5;2019;15/06/19;7484,1375;25/06/19;7484,1375;05/07/19;7484,13
35b76ed72c17895dde8d51b1b7fd502c907d6b5c20f1d81057533a90f165ac43;5;2019;15/06/19;0;25/06/19;7497,525;05/07/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;5;2019;15/06/19;0;25/06/19;133154,46;05/07/19;0
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;5;2019;15/06/19;0;25/06/19;4466,9625;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;0;25/06/19;123508,605;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;5;2019;15/06/19;7746,54;25/06/19;7746,54;05/07/19;7746,54
a98133f5318f13c43c799ed82a6f90db3ec58ae04957165399eb61d2394c6462;5;2019;15/06/19;0;25/06/19;105291,93;05/07/19;0
7afa0f8b13d416bad28fbf008ef89ceef78bb68bd19bca7814c400c0d3698848;5;2019;15/06/19;177166,74;25/06/19;177166,74;05/07/19;177166,74
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;9;2019;15/06/19;3700,335;25/06/19;3700,335;05/07/19;3700,3275
c487b40198cff7144798ee944048134f16709935dea124b2b28ed244cb568bcf;9;2019;15/06/19;0;25/06/19;15159,795;05/07/19;0
a3a8e7c4aae18f94595e1063a890f1067373ec9588d892ea1948fb943e1ea041;9;2019;15/06/19;0;25/06/19;379791,1275;05/07/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;9;2019;15/06/19;14471,0475;25/06/19;14471,0475;05/07/19;14471,0475
3f0efb1fad24f56f3f2b9ef9466a97bcc275937b444d7253690cc98ba0bb7a72;9;2019;15/06/19;0;25/06/19;1656,9075;05/07/19;0
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;9;2019;15/06/19;285588,765;25/06/19;285588,765;05/07/19;285588,7575
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;9;2019;15/06/19;0;25/06/19;48736,6125;05/07/19;0
0f074171fb28ccc58f8761a2dce884108d92c1db5023767bae698f2b307a1791;9;2019;15/06/19;0;25/06/19;220,3875;05/07/19;0
2ac35a25673eaa7771f283c04ed8d5488c09e67e3912bd4672a0989775cfcf62;9;2019;15/06/19;98934,8025;25/06/19;98934,8025;05/07/19;98934,8025
c9c4364be2a27be717cebf3ade3d3137e9fe978b25fe0d3da5c13f21e365b0a0;9;2019;15/06/19;0;25/06/19;99550,08;05/07/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;9;2019;15/06/19;0;25/06/19;10004,955;05/07/19;0
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;9;2019;15/06/19;0;25/06/19;37607,43;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;9;2019;15/06/19;0;25/06/19;7234,7475;05/07/19;0
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;9;2019;15/06/19;0;25/06/19;15665,685;05/07/19;0
4aeda8377389acfbc604d5fa78cb4d17dcd5320213a1d60c8b3f51f6673d8505;9;2019;15/06/19;0;25/06/19;216306,045;05/07/19;0
7a9d80e4e2dfd3b504299cfc251823bab434efd6a81ff0d67b7fb805a9c71aff;9;2019;15/06/19;1422230,445;25/06/19;1422230,445;05/07/19;1422230,4375
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;9;2019;15/06/19;0;25/06/19;1488,12;05/07/19;0
40659c5ecd638066aa5ef2b7a62956b1600c84c0e49aeadd844488ae23ac90de;9;2019;15/06/19;23209,53;25/06/19;23209,53;05/07/19;23209,5375
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;9;2019;15/06/19;0;25/06/19;28897,59;05/07/19;0
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;9;2019;15/06/19;0;25/06/19;10850,235;05/07/19;0
cb1f53e634bb83b35b3299fb6a00d6e15fb71b742496dedda49ee6e267e7b810;9;2019;15/06/19;0;25/06/19;399887,8725;05/07/19;0
3d39e570b623e785da6a4c1cbf6afcf8bedb68e4bbf1167b8b5a90a6192c7b57;9;2019;15/06/19;55210,23;25/06/19;55210,23;05/07/19;55210,23
2481eaa64d814136e4a01de8913359d2417f2ae4e4fbddec5ccbff00a9173dfa;9;2019;15/06/19;19867,4925;25/06/19;19867,4925;05/07/19;19867,5
020f4437c773d4dba3bf6bf2a4ebe3d40b5946b6f0f19fae1279b84f9d68c8de;9;2019;15/06/19;24305,445;25/06/19;24305,445;05/07/19;24305,4525
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;9;2019;15/06/19;0;25/06/19;58262,9175;05/07/19;0
f3ccb4c601296c5eb68b82ea48b440ee8dfa35fd6bc169657d4a6a8fba3c3fff;9;2019;15/06/19;0;25/06/19;186493,5375;05/07/19;0
a23dd91fcce4545840044e21ea5a1e917e7d4b65333664a15f91391304ed52de;9;2019;15/06/19;10148,22;25/06/19;10148,22;05/07/19;10148,22
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;9;2019;15/06/19;0;25/06/19;13608,3075;05/07/19;0
6804ebaffa50ed076556c65f8b1a3184ff16eca1588f6b2428c9242f1f13252a;9;2019;15/06/19;0;25/06/19;188243,8575;05/07/19;0
43261d5727c06339359c5f0aace80318821cac1141a039987b63b6a1a64bdd36;9;2019;15/06/19;223592,34;25/06/19;223592,34;05/07/19;223592,34
43df7b0fa6398254398f33e6a90df697687ade401dbd8329d879f07469268a98;9;2019;15/06/19;0;25/06/19;24244,0125;05/07/19;0
37956109bf722b8417155c01783625e441550c09e0fc1d91dd6bf983453ace35;9;2019;15/06/19;0;25/06/19;432691,77;05/07/19;0
8ee9dce4510479f9e153df273e778e86ee30b54a2fcd4e5f9473ecfc4bed2dd2;9;2019;15/06/19;0;25/06/19;486027,855;05/07/19;0
2e2eda81b59ddb85ac6689cc7b89415a09201455f1f62afe55fb494b58882232;9;2019;15/06/19;0;25/06/19;0;05/07/19;0
955ea904d2c0dce593d3b5bff11ff99fc9dd25d69aee1b234c31acb060c7a299;9;2019;15/06/19;0;25/06/19;27728,5575;05/07/19;0
1e6c2674c2fd0a385df86d5b8dce5210ef6d81029511e9924d3ce4ba7255f570;9;2019;15/06/19;0;25/06/19;114446,2275;05/07/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;9;2019;15/06/19;0;25/06/19;3330,39;05/07/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;9;2019;15/06/19;0;25/06/19;2117,325;05/07/19;0
1691f36c91ffea1129900da7ea18abbe8b97204f6084723aac3657d9a735d658;9;2019;15/06/19;0;25/06/19;4397,94;05/07/19;0
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;9;2019;15/06/19;0;25/06/19;10801,89;05/07/19;0
ed469c39a56f062b09e2d930ca0bd68820bf1348f3a202584f0c241675d7261a;9;2019;15/06/19;22151,4975;25/06/19;22151,4975;05/07/19;22151,49
adff7f33d1a24b2bf8eb59749dbc1281ab9277476f508a8edfc360599f83b9e5;9;2019;15/06/19;0;25/06/19;9784,2675;05/07/19;0
f9cfe62241b0a57a1a97429fd7b5239a51a504eee98af5cb145aeb6fabe446d9;9;2019;15/06/19;38249,5575;25/06/19;38249,5575;05/07/19;38249,565
b72e8d7309bfa5f284bede746688946396f3c82d453ddad09dfe92b97e73824d;9;2019;15/06/19;111869,7;25/06/19;111869,7;05/07/19;111869,7075
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;10;2019;15/11/19;0;25/11/19;10973,55;05/12/19;0
b323ecbccb09fb95e36ce0dec2da4699548bdfcdfcff6cc1fa678bf5db3112fb;10;2019;15/11/19;9030,4425;25/11/19;9030,4425;05/12/19;9030,45
82506e17462cb23051987529a7a3a412bba138e63bd31c0634dc047114da8e8b;10;2019;15/11/19;0;25/11/19;18666,585;05/12/19;0
50899a7c990b481f18a4ef5e1bdfa5f74cead1dbe70f8b0e7b85f49247f7543f;10;2019;15/11/19;0;25/11/19;281512,56;05/12/19;0
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;10;2019;15/11/19;0;25/11/19;109222,935;05/12/19;0
